date,account_id,segment,region,industry,product,channel,spend,impressions,clicks,leads,stage,opportunity_value,rep_id,cycle_days,status,renewal_flag,expansion_value
2029-11-22,A01166,Enterprise,EMEA,Ecommerce,Core,paid_search,110.59,943,33,4,MQL,104547.73,R019,83,open,0,10454.77
2029-11-23,A00493,Enterprise,EMEA,Ecommerce,Core,outbound,175.12,2548,0,0,Commit,142226.5,R019,101,open,0,0.0
2029-11-24,A00776,Mid-Market,APAC,Ecommerce,Core,paid_search,165.06,2239,78,5,MQL,39005.0,R031,70,open,0,0.0
2029-11-25,A00424,Mid-Market,APAC,HealthTech,Add-on B,events,466.3,6088,0,0,Proposal,12748.0,R012,81,open,0,0.0
2029-11-26,A00736,SMB,APAC,SaaS,Core,outbound,72.22,1257,0,0,SAL,9547.57,R028,43,open,1,1909.51
2029-11-27,A00677,Mid-Market,EMEA,Ecommerce,Core,paid_search,527.88,8020,280,23,MQL,29602.43,R017,56,open,0,0.0
2029-11-28,A00795,Mid-Market,NA,Ecommerce,Core,paid_social,266.16,2133,25,1,MQL,40034.36,R021,63,open,0,4003.44
2029-11-29,A00590,Mid-Market,NA,HealthTech,Core,referral,16.07,275,0,0,Proposal,37792.01,R035,57,open,0,3779.2
2029-11-30,A00805,Enterprise,NA,FinTech,Core,paid_search,186.93,2578,90,9,SQL,104346.45,R003,123,open,0,20869.29
2029-12-01,A01238,SMB,NA,AI/ML,Add-on B,outbound,219.85,3122,0,0,MQL,3259.36,R029,43,open,0,325.94
2029-12-02,A00652,SMB,NA,FinTech,Core,outbound,71.45,1334,0,0,MQL,6438.16,R012,54,open,0,643.82
2029-12-03,A00542,Mid-Market,NA,FinTech,Add-on B,paid_search,514.88,4793,167,17,SQL,14409.52,R001,48,open,0,1440.95
2029-12-04,A00198,SMB,NA,Ecommerce,Add-on A,outbound,36.13,548,0,0,MQL,2065.76,R014,36,open,1,0.0
2029-12-05,A00540,SMB,NA,HealthTech,Core,events,795.86,9061,0,0,MQL,7707.28,R035,75,open,0,0.0
2029-12-06,A00189,SMB,NA,HealthTech,Add-on A,paid_search,332.44,2805,98,17,SQL,2259.53,R033,54,open,0,451.91
2029-12-07,A00274,Enterprise,APAC,Ecommerce,Add-on A,partner,20.29,268,0,0,MQL,35168.96,R012,115,open,1,0.0
2029-12-08,A01428,Mid-Market,EMEA,FinTech,Core,paid_social,184.71,2106,25,1,MQL,35472.67,R018,60,open,1,3547.27
2029-12-09,A00135,SMB,APAC,SaaS,Core,outbound,10.32,82,0,1,SAL,8556.65,R039,61,open,0,0.0
2029-12-10,A00723,SMB,EMEA,SaaS,Core,paid_search,132.29,1840,64,10,SAL,6866.74,R017,67,open,0,0.0
2029-12-11,A01251,Mid-Market,APAC,AI/ML,Core,paid_search,859.24,10081,352,31,SQL,41973.37,R012,57,open,0,0.0
2029-12-12,A01429,SMB,APAC,HealthTech,Add-on A,outbound,412.63,5450,0,1,MQL,2286.33,R020,29,open,0,685.9
2029-12-13,A00220,Mid-Market,NA,HealthTech,Core,outbound,57.88,471,0,0,SAL,41286.39,R035,79,open,0,0.0
2029-12-14,A00246,Mid-Market,LATAM,FinTech,Core,paid_search,408.34,5235,183,21,MQL,38892.9,R020,80,open,0,0.0
2029-12-15,A00559,SMB,NA,Ecommerce,Core,outbound,137.27,1873,0,0,SAL,7433.33,R023,52,open,0,0.0
2029-12-16,A00832,Mid-Market,EMEA,AI/ML,Core,events,291.58,3963,0,1,MQL,31103.54,R032,102,open,0,0.0
2029-12-17,A01439,SMB,APAC,Ecommerce,Add-on A,paid_social,330.66,5489,65,4,MQL,2008.84,R038,30,open,0,0.0
2029-12-18,A00312,SMB,NA,HealthTech,Add-on A,outbound,74.6,1484,0,0,SQL,1666.08,R030,45,open,0,0.0
2029-12-19,A00247,Enterprise,EMEA,HealthTech,Add-on A,outbound,107.23,893,0,0,MQL,30621.82,R018,130,open,0,0.0
2029-12-20,A00380,Mid-Market,NA,AI/ML,Core,events,1577.97,20122,0,1,Closed-Won,33178.88,R034,85,closed,0,3317.89
2029-12-21,A01311,Enterprise,NA,AI/ML,Core,outbound,78.8,1440,0,0,Closed-Lost,130940.83,R035,110,closed,0,13094.08
2029-12-22,A00046,SMB,NA,FinTech,Add-on A,events,650.69,10091,0,1,MQL,2100.55,R010,35,open,0,210.06
2029-12-23,A00570,SMB,NA,AI/ML,Core,partner,5.4,106,0,0,SQL,7188.86,R031,38,open,0,0.0
2029-12-24,A00179,Mid-Market,NA,AI/ML,Add-on A,referral,43.47,719,0,1,SQL,9567.05,R033,100,open,0,0.0
2029-12-25,A00236,Mid-Market,EMEA,AI/ML,Core,paid_social,463.09,7729,92,4,MQL,32355.58,R014,60,open,0,0.0
2029-12-26,A01375,Enterprise,EMEA,SaaS,Core,paid_social,292.75,2609,31,1,MQL,107932.43,R014,115,open,0,10793.24
2029-12-27,A00003,SMB,EMEA,SaaS,Core,partner,27.2,307,0,1,Closed-Lost,7739.37,R030,56,closed,0,773.94
2029-12-28,A00482,Enterprise,EMEA,FinTech,Add-on A,referral,46.07,691,0,1,MQL,25894.24,R001,103,open,0,0.0
2029-12-29,A01373,Enterprise,NA,Ecommerce,Core,paid_search,536.98,7661,268,29,SAL,111607.68,R013,123,open,0,11160.77
2029-12-30,A00912,Mid-Market,NA,SaaS,Add-on B,paid_search,332.92,5709,199,14,SAL,12655.15,R029,46,open,0,1265.52
2029-12-31,A00108,SMB,APAC,SaaS,Core,paid_social,532.3,10605,127,7,MQL,6469.54,R020,47,open,0,0.0
2030-01-01,A00698,Mid-Market,LATAM,SaaS,Core,referral,9.28,97,0,1,SAL,32212.27,R001,75,open,0,0.0
2030-01-02,A01456,SMB,NA,SaaS,Add-on A,partner,16.23,213,0,0,Commit,1973.47,R006,47,open,1,197.35
2030-01-03,A00601,Mid-Market,NA,AI/ML,Core,referral,6.51,119,0,1,MQL,39616.34,R005,61,open,0,0.0
2030-01-04,A00793,Mid-Market,APAC,Ecommerce,Core,paid_search,179.59,3242,113,10,MQL,30526.67,R024,78,open,0,0.0
2030-01-05,A00798,Enterprise,APAC,Ecommerce,Add-on B,referral,1.17,20,0,0,MQL,44685.87,R002,119,open,0,0.0
2030-01-06,A00991,Mid-Market,NA,FinTech,Add-on A,paid_search,678.76,10483,366,35,Proposal,7102.81,R034,94,open,0,0.0
2030-01-07,A00281,Mid-Market,NA,Ecommerce,Core,paid_social,202.44,4032,48,1,SAL,29051.51,R027,84,open,0,2905.15
2030-01-08,A01259,Mid-Market,NA,Ecommerce,Add-on A,paid_social,542.9,6674,80,4,SAL,8246.4,R023,53,open,0,0.0
2030-01-09,A01482,Mid-Market,EMEA,HealthTech,Core,events,972.07,9133,0,0,Proposal,34999.0,R010,62,open,0,0.0
2030-01-10,A00214,Enterprise,LATAM,AI/ML,Core,events,1547.2,14838,0,1,Closed-Lost,131916.58,R009,110,closed,0,0.0
2030-01-11,A01227,SMB,EMEA,HealthTech,Core,paid_search,269.68,3567,124,12,MQL,8842.18,R036,47,open,0,0.0
2030-01-12,A01225,Enterprise,NA,FinTech,Core,paid_search,66.87,1180,41,5,Proposal,139870.98,R028,117,open,0,0.0
2030-01-13,A01112,Enterprise,EMEA,Ecommerce,Core,referral,24.81,333,0,0,MQL,139574.21,R016,117,open,0,0.0
2030-01-14,A00556,Enterprise,APAC,AI/ML,Core,paid_search,203.93,3127,109,9,MQL,100871.98,R010,162,open,0,0.0
2030-01-15,A00703,Mid-Market,EMEA,AI/ML,Add-on A,paid_social,873.51,10740,128,5,MQL,7392.18,R015,67,open,0,2217.66
2030-01-16,A01258,Enterprise,APAC,HealthTech,Core,paid_search,152.0,2519,88,2,MQL,119845.98,R014,140,open,0,0.0
2030-01-17,A00230,SMB,NA,HealthTech,Core,paid_social,298.32,2934,35,4,Commit,8286.32,R023,42,open,0,1657.26
2030-01-18,A01243,Mid-Market,NA,AI/ML,Add-on A,paid_search,594.82,8471,296,34,SAL,9092.62,R012,42,open,0,0.0
2030-01-19,A01381,SMB,EMEA,Ecommerce,Add-on B,outbound,49.62,507,0,0,SQL,3182.43,R035,47,open,0,318.24
2030-01-20,A01023,SMB,EMEA,HealthTech,Core,paid_social,84.36,1149,13,0,MQL,9539.84,R003,61,open,0,0.0
2030-01-21,A00512,SMB,LATAM,FinTech,Add-on B,paid_social,169.16,2227,26,2,MQL,3211.46,R031,54,open,0,0.0
2030-01-22,A00839,SMB,EMEA,AI/ML,Add-on A,referral,12.03,183,0,1,Closed-Won,2348.25,R001,48,closed,0,0.0
2030-01-23,A00076,SMB,NA,AI/ML,Core,paid_search,261.77,3694,129,11,Proposal,9562.21,R010,45,open,0,0.0
2030-01-24,A01397,Enterprise,NA,SaaS,Core,outbound,43.0,847,0,1,SAL,117313.05,R042,112,open,0,23462.61
2030-01-25,A00514,SMB,EMEA,SaaS,Core,paid_search,338.62,6367,222,18,MQL,6828.05,R034,58,open,0,0.0
2030-01-26,A00086,Mid-Market,NA,SaaS,Add-on A,partner,9.67,111,0,0,MQL,8140.71,R044,68,open,0,0.0
2030-01-27,A01191,SMB,APAC,FinTech,Core,paid_search,274.41,2594,90,8,Closed-Lost,7547.33,R023,35,closed,0,0.0
2030-01-28,A00986,Mid-Market,NA,SaaS,Core,events,312.7,2744,0,0,MQL,40436.59,R007,81,open,0,0.0
2030-01-29,A00934,Mid-Market,NA,AI/ML,Add-on A,outbound,224.09,2325,0,0,MQL,10365.94,R044,70,open,0,2073.19
2030-01-30,A00082,SMB,EMEA,AI/ML,Core,events,1344.19,14336,0,3,SQL,6942.89,R034,64,open,0,0.0
2030-01-31,A01126,Mid-Market,NA,SaaS,Core,referral,5.4,100,0,1,Closed-Won,28281.03,R023,82,closed,0,0.0
2030-02-01,A00956,Enterprise,EMEA,AI/ML,Add-on B,paid_search,362.32,6919,242,18,MQL,54348.73,R034,108,open,0,0.0
2030-02-02,A01190,Enterprise,EMEA,SaaS,Add-on B,paid_social,366.34,3943,47,3,Proposal,49126.01,R013,102,open,0,0.0
2030-02-03,A01241,SMB,EMEA,Ecommerce,Add-on A,referral,8.9,152,0,0,MQL,2200.94,R035,36,open,0,0.0
2030-02-04,A00318,Mid-Market,APAC,FinTech,Core,referral,11.65,210,0,0,SQL,32643.4,R034,110,open,0,0.0
2030-02-05,A00316,Mid-Market,APAC,SaaS,Core,paid_social,320.62,4017,48,2,MQL,30219.28,R007,71,open,0,6043.86
2030-02-06,A01385,SMB,APAC,HealthTech,Core,events,203.95,3764,0,0,Commit,7246.91,R002,56,open,0,1449.38
2030-02-07,A00797,Enterprise,NA,AI/ML,Core,outbound,63.38,1258,0,0,SQL,98327.01,R038,100,open,0,0.0
2030-02-08,A00657,SMB,NA,AI/ML,Core,outbound,81.64,1601,0,0,Closed-Won,7634.71,R032,28,closed,1,0.0
2030-02-09,A00431,Enterprise,APAC,SaaS,Add-on B,referral,5.48,92,0,0,SAL,40305.16,R013,117,open,0,4030.52
2030-02-10,A00958,SMB,EMEA,AI/ML,Add-on A,referral,38.17,475,0,1,Commit,1971.02,R024,70,open,1,0.0
2030-02-11,A01131,SMB,EMEA,FinTech,Core,paid_social,265.87,2851,34,4,SAL,8957.52,R002,25,open,0,0.0
2030-02-12,A00004,Enterprise,EMEA,HealthTech,Core,outbound,117.18,2333,0,0,SAL,98286.25,R008,110,open,0,0.0
2030-02-13,A00829,Enterprise,APAC,SaaS,Core,paid_social,97.75,1105,13,0,MQL,139042.2,R004,133,open,0,0.0
2030-02-14,A01490,Enterprise,NA,AI/ML,Core,paid_search,686.09,9097,318,31,Proposal,101911.31,R002,143,open,1,0.0
2030-02-15,A00421,Enterprise,EMEA,Ecommerce,Add-on A,referral,8.55,95,0,0,SAL,31871.77,R007,126,open,0,6374.35
2030-02-16,A00422,SMB,NA,Ecommerce,Core,outbound,113.22,1579,0,1,SQL,7169.71,R003,55,open,0,0.0
2030-02-17,A01317,SMB,NA,Ecommerce,Add-on A,paid_search,240.3,2240,78,7,SQL,2275.93,R042,31,open,0,0.0
2030-02-18,A00094,SMB,EMEA,AI/ML,Core,outbound,275.11,4871,0,0,Proposal,6433.13,R004,25,open,0,0.0
2030-02-19,A00596,Mid-Market,EMEA,SaaS,Core,paid_social,255.78,3596,43,0,SAL,33899.42,R006,57,open,0,6779.88
2030-02-20,A00687,SMB,NA,FinTech,Add-on B,paid_search,107.7,1403,49,3,SQL,3791.23,R022,31,open,0,0.0
2030-02-21,A01197,Enterprise,APAC,SaaS,Core,outbound,224.84,2778,0,0,SAL,101418.94,R027,123,open,0,0.0
2030-02-22,A00194,SMB,APAC,HealthTech,Core,outbound,37.85,566,0,0,SQL,8834.06,R032,26,open,0,0.0
2030-02-23,A00651,SMB,EMEA,HealthTech,Core,events,949.79,16487,0,1,SAL,8725.18,R005,48,open,0,1745.04
2030-02-24,A00229,SMB,LATAM,SaaS,Core,paid_search,354.56,6676,233,25,Proposal,7421.36,R006,40,open,0,0.0
2030-02-25,A01181,SMB,NA,Ecommerce,Core,events,1602.98,29011,0,0,Proposal,6593.45,R001,36,open,0,1978.04
2030-02-26,A00948,SMB,APAC,SaaS,Core,paid_search,74.18,990,34,5,SAL,9065.91,R007,58,open,0,0.0
2030-02-27,A00745,Mid-Market,NA,Ecommerce,Core,partner,18.86,339,0,0,MQL,40668.3,R009,60,open,0,0.0
2030-02-28,A00589,SMB,NA,Ecommerce,Core,paid_search,242.76,3481,121,11,MQL,6809.06,R036,66,open,0,0.0
2030-03-01,A00230,Mid-Market,NA,AI/ML,Core,referral,1.89,29,0,0,Proposal,39869.59,R026,87,open,0,0.0
2030-03-02,A01382,Enterprise,NA,SaaS,Add-on A,paid_search,756.95,12182,426,32,Commit,33998.68,R011,105,open,0,6799.74
2030-03-03,A00971,Mid-Market,EMEA,AI/ML,Add-on B,paid_search,62.25,796,27,3,MQL,14431.33,R006,93,open,0,0.0
2030-03-04,A00479,Mid-Market,NA,HealthTech,Core,paid_social,713.23,9865,118,8,Closed-Won,38969.44,R037,58,closed,0,3896.94
2030-03-05,A00621,SMB,EMEA,AI/ML,Core,outbound,245.01,3996,0,0,MQL,6526.33,R032,64,open,1,652.63
2030-03-06,A01089,SMB,NA,Ecommerce,Core,partner,8.27,96,0,0,Commit,7987.77,R005,49,open,1,0.0
2030-03-07,A01079,SMB,NA,Ecommerce,Core,events,867.27,14711,0,1,Closed-Won,9494.37,R025,21,closed,0,0.0
2030-03-08,A00692,Enterprise,LATAM,SaaS,Core,paid_social,875.33,10722,128,3,SAL,133210.34,R037,100,open,0,13321.03
2030-03-09,A00455,Mid-Market,EMEA,Ecommerce,Add-on A,paid_search,504.04,7573,265,30,Closed-Won,7938.47,R012,68,closed,0,0.0
2030-03-10,A00990,SMB,LATAM,HealthTech,Core,events,199.57,3602,0,1,SAL,8395.3,R033,58,open,1,0.0
2030-03-11,A00987,Mid-Market,EMEA,AI/ML,Core,paid_social,78.66,651,7,0,MQL,30975.7,R018,72,open,0,3097.57
2030-03-12,A00899,Enterprise,NA,Ecommerce,Add-on A,partner,43.36,471,0,1,Proposal,26665.51,R007,117,open,0,0.0
2030-03-13,A00110,Mid-Market,EMEA,SaaS,Add-on A,paid_social,195.47,2880,34,1,MQL,7662.71,R013,75,open,0,2298.81
2030-03-14,A00709,Mid-Market,EMEA,AI/ML,Core,outbound,194.35,1802,0,0,MQL,30659.74,R015,45,open,0,0.0
2030-03-15,A00921,Enterprise,NA,SaaS,Core,referral,12.24,128,0,0,MQL,119965.97,R002,132,open,0,0.0
2030-03-16,A01425,Mid-Market,APAC,FinTech,Add-on B,paid_search,170.83,2902,101,10,SQL,12934.87,R015,95,open,0,0.0
2030-03-17,A00788,Mid-Market,EMEA,FinTech,Core,paid_social,64.35,534,6,0,SQL,38891.43,R043,86,open,0,3889.14
2030-03-18,A00514,SMB,APAC,AI/ML,Add-on A,referral,30.67,469,0,0,Proposal,2315.29,R006,38,open,1,694.59
2030-03-19,A00834,SMB,EMEA,SaaS,Add-on A,paid_social,178.89,1504,18,3,Commit,1990.07,R001,31,open,0,0.0
2030-03-20,A00266,Enterprise,EMEA,AI/ML,Core,events,1456.23,13675,0,0,Commit,105183.12,R017,103,open,0,0.0
2030-03-21,A00136,Mid-Market,NA,FinTech,Core,referral,0.34,4,0,1,SQL,41971.99,R043,58,open,1,0.0
2030-03-22,A01017,SMB,LATAM,Ecommerce,Core,paid_search,391.03,7655,267,35,Commit,6550.5,R030,78,open,0,0.0
2030-03-23,A01479,Mid-Market,NA,SaaS,Core,referral,5.04,73,0,0,MQL,35695.02,R023,73,open,1,0.0
2030-03-24,A01269,SMB,NA,FinTech,Core,paid_social,123.15,1446,17,0,SQL,7102.88,R033,58,open,0,0.0
2030-03-25,A00875,Enterprise,NA,Ecommerce,Add-on A,events,31.14,402,0,1,MQL,35251.89,R001,132,open,0,0.0
2030-03-26,A00061,SMB,EMEA,Ecommerce,Add-on A,paid_social,463.76,6875,82,4,MQL,1859.97,R009,47,open,0,0.0
2030-03-27,A01481,Enterprise,LATAM,AI/ML,Add-on B,events,1145.42,17677,0,1,MQL,56794.43,R038,106,open,1,11358.89
2030-03-28,A00674,Mid-Market,APAC,AI/ML,Add-on B,paid_search,583.31,6541,228,34,MQL,16647.69,R032,82,open,0,0.0
2030-03-29,A00435,SMB,APAC,HealthTech,Add-on A,paid_search,381.75,3957,138,16,Closed-Won,2354.38,R021,28,closed,0,0.0
2030-03-30,A01338,SMB,LATAM,FinTech,Core,paid_social,14.36,200,2,0,SAL,8936.72,R012,54,open,1,0.0
2030-03-31,A01119,Enterprise,APAC,FinTech,Core,paid_social,319.99,5036,60,2,Commit,131578.35,R011,104,open,0,0.0
2030-04-01,A01124,SMB,NA,AI/ML,Core,outbound,60.43,1075,0,0,SAL,9448.87,R002,38,open,0,1889.77
2030-04-02,A00417,SMB,EMEA,Ecommerce,Core,paid_search,221.04,3340,116,15,SQL,7115.74,R039,38,open,0,0.0
2030-04-03,A01487,Mid-Market,NA,AI/ML,Core,paid_search,260.04,4241,148,12,MQL,39338.63,R009,95,open,0,3933.86
2030-04-04,A00679,SMB,NA,HealthTech,Core,paid_search,94.55,1305,45,4,Closed-Won,6763.16,R036,10,closed,0,0.0
2030-04-05,A00797,SMB,NA,HealthTech,Core,paid_social,117.16,1733,20,0,MQL,7558.01,R016,79,open,0,0.0
2030-04-06,A01126,SMB,NA,AI/ML,Core,paid_search,503.74,7871,275,34,SQL,7685.86,R041,32,open,0,0.0
2030-04-07,A00990,Enterprise,LATAM,Ecommerce,Add-on A,paid_search,503.17,5452,190,17,Closed-Won,35943.92,R002,118,closed,0,0.0
2030-04-08,A00259,SMB,LATAM,FinTech,Core,events,171.62,3296,0,2,Proposal,7427.13,R023,51,open,0,0.0
2030-04-09,A00454,SMB,NA,HealthTech,Core,outbound,136.92,1662,0,0,Proposal,8175.15,R005,49,open,0,0.0
2030-04-10,A00542,SMB,APAC,FinTech,Core,outbound,217.4,3316,0,0,MQL,8427.17,R001,57,open,0,0.0
2030-04-11,A01421,SMB,NA,Ecommerce,Core,paid_search,316.18,4657,162,27,SAL,8569.08,R016,54,open,0,856.91
2030-04-12,A01072,SMB,NA,SaaS,Core,referral,56.04,1022,0,0,MQL,6784.48,R029,75,open,0,0.0
2030-04-13,A00550,SMB,NA,AI/ML,Core,outbound,82.28,770,0,1,MQL,8189.2,R041,55,open,0,0.0
2030-04-14,A01102,SMB,NA,AI/ML,Core,outbound,127.77,2377,0,0,MQL,8431.11,R007,43,open,0,0.0
2030-04-15,A01108,SMB,NA,SaaS,Add-on A,paid_search,413.81,3990,139,11,Proposal,2322.68,R028,36,open,0,0.0
2030-04-16,A00591,Enterprise,NA,Ecommerce,Core,paid_search,574.22,5589,195,16,Closed-Won,141950.08,R036,111,closed,0,14195.01
2030-04-17,A00605,SMB,NA,SaaS,Add-on B,paid_social,21.13,387,4,1,SQL,2860.83,R042,64,open,0,286.08
2030-04-18,A01341,SMB,NA,FinTech,Add-on A,paid_search,117.33,1300,45,6,Proposal,1768.42,R013,71,open,0,0.0
2030-04-19,A00843,Enterprise,LATAM,FinTech,Core,outbound,236.72,3631,0,0,SAL,128819.82,R002,135,open,1,25763.96
2030-04-20,A00225,Enterprise,NA,HealthTech,Core,paid_social,304.18,4125,49,2,MQL,119495.21,R043,72,open,0,0.0
2030-04-21,A01079,Mid-Market,NA,AI/ML,Core,paid_search,541.08,10394,363,30,SQL,38409.94,R039,41,open,0,11522.98
2030-04-22,A00884,SMB,EMEA,HealthTech,Add-on A,paid_search,1445.86,25136,879,100,MQL,2278.78,R012,44,open,0,0.0
2030-04-23,A00763,SMB,NA,FinTech,Add-on A,paid_search,413.39,4968,173,21,SAL,1608.55,R006,42,open,0,0.0
2030-04-24,A01087,SMB,EMEA,SaaS,Add-on A,paid_social,39.74,705,8,0,Commit,2302.98,R024,45,open,0,0.0
2030-04-25,A01360,SMB,NA,AI/ML,Add-on B,paid_search,279.81,2996,104,12,MQL,2899.76,R011,63,open,0,0.0
2030-04-26,A00496,SMB,EMEA,FinTech,Core,events,230.12,3540,0,0,MQL,9502.07,R025,63,open,0,0.0
2030-04-27,A00629,Mid-Market,EMEA,HealthTech,Add-on A,paid_social,105.37,1793,21,1,MQL,8505.92,R005,77,open,0,0.0
2030-04-28,A00285,SMB,EMEA,SaaS,Core,events,1732.29,28475,0,2,SQL,9127.83,R041,22,open,0,0.0
2030-04-29,A00970,Mid-Market,EMEA,FinTech,Core,partner,44.48,706,0,0,MQL,30799.1,R019,56,open,1,0.0
2030-04-30,A00604,SMB,NA,HealthTech,Core,referral,68.57,1231,0,0,SQL,8080.5,R007,46,open,1,0.0
2030-05-01,A00514,SMB,NA,AI/ML,Add-on A,events,1610.0,23625,0,0,MQL,1650.63,R009,51,open,0,330.13
2030-05-02,A01045,Mid-Market,NA,FinTech,Core,paid_social,754.65,14444,173,9,Proposal,38287.8,R030,56,open,0,7657.56
2030-05-03,A00612,Enterprise,EMEA,HealthTech,Core,outbound,275.44,2682,0,0,Commit,141220.79,R033,129,open,0,0.0
2030-05-04,A00697,SMB,NA,AI/ML,Core,partner,22.39,274,0,1,MQL,9097.99,R005,18,open,0,0.0
2030-05-05,A00660,Mid-Market,NA,FinTech,Add-on B,paid_social,85.57,1488,17,3,Proposal,15009.98,R034,35,open,0,0.0
2030-05-06,A00388,SMB,EMEA,FinTech,Core,paid_search,452.76,5295,185,19,MQL,6780.6,R042,31,open,1,678.06
2030-05-07,A00189,SMB,NA,SaaS,Core,outbound,106.92,1423,0,0,MQL,9548.67,R013,65,open,1,954.87
2030-05-08,A01241,Mid-Market,NA,AI/ML,Core,paid_search,221.3,3822,133,7,SAL,32815.47,R028,97,open,0,3281.55
2030-05-09,A00138,SMB,EMEA,SaaS,Core,outbound,30.56,441,0,0,MQL,8424.87,R036,21,open,0,0.0
2030-05-10,A00487,SMB,NA,FinTech,Add-on B,paid_search,79.81,818,28,6,Closed-Lost,2909.41,R042,22,closed,0,290.94
2030-05-11,A01001,Mid-Market,APAC,SaaS,Add-on B,paid_search,362.34,3658,128,8,Proposal,15833.0,R008,86,open,0,0.0
2030-05-12,A00197,SMB,LATAM,Ecommerce,Add-on A,outbound,316.56,3676,0,1,Commit,1902.74,R040,38,open,0,0.0
2030-05-13,A00983,SMB,LATAM,FinTech,Add-on A,outbound,94.24,1096,0,0,MQL,1912.54,R002,65,open,0,0.0
2030-05-14,A01099,SMB,NA,Ecommerce,Core,events,780.96,7528,0,0,SQL,6414.34,R025,56,open,0,0.0
2030-05-15,A00994,Enterprise,NA,Ecommerce,Core,referral,1.6,28,0,1,SQL,123616.09,R008,133,open,0,0.0
2030-05-16,A00458,Mid-Market,EMEA,SaaS,Core,referral,2.14,24,0,0,MQL,31510.24,R005,62,open,0,0.0
2030-05-17,A00030,SMB,EMEA,FinTech,Add-on A,paid_social,510.58,8999,107,4,Proposal,2337.48,R011,51,open,0,0.0
2030-05-18,A01331,SMB,EMEA,SaaS,Core,partner,45.37,892,0,0,Commit,8906.08,R007,75,open,0,1781.22
2030-05-19,A00490,Mid-Market,NA,SaaS,Add-on A,paid_social,191.78,2298,27,2,Commit,10332.25,R003,77,open,1,2066.45
2030-05-20,A01207,SMB,NA,HealthTech,Core,paid_search,249.31,4897,171,18,Closed-Won,7647.18,R014,44,closed,0,0.0
2030-05-21,A00297,Mid-Market,NA,FinTech,Core,referral,41.24,424,0,1,MQL,37264.22,R005,68,open,0,0.0
2030-05-22,A00244,Mid-Market,NA,SaaS,Core,paid_social,322.04,5078,60,2,Commit,34325.23,R017,50,open,0,0.0
2030-05-23,A01167,SMB,NA,HealthTech,Add-on A,referral,46.86,932,0,0,Closed-Won,2327.47,R014,28,closed,0,465.49
2030-05-24,A01409,SMB,LATAM,HealthTech,Add-on A,paid_search,84.65,1498,52,12,SQL,1859.41,R023,31,open,0,0.0
2030-05-25,A01291,SMB,NA,AI/ML,Core,paid_search,697.94,7507,262,23,MQL,7451.28,R038,20,open,0,0.0
2030-05-26,A01127,SMB,EMEA,Ecommerce,Add-on A,paid_search,62.87,697,24,6,SAL,1892.75,R007,21,open,0,0.0
2030-05-27,A00370,SMB,LATAM,FinTech,Add-on A,outbound,34.61,385,0,0,MQL,1998.23,R038,10,open,0,0.0
2030-05-28,A01369,Enterprise,NA,HealthTech,Core,referral,31.35,605,0,1,MQL,138610.52,R024,108,open,0,0.0
2030-05-29,A01002,SMB,EMEA,SaaS,Add-on A,paid_social,157.84,1727,20,2,Closed-Won,1765.97,R044,55,closed,0,176.6
2030-05-30,A00259,Mid-Market,EMEA,FinTech,Core,paid_search,244.05,3444,120,8,Closed-Lost,37118.31,R018,70,closed,0,3711.83
2030-05-31,A00194,Mid-Market,NA,HealthTech,Core,paid_social,100.79,1229,14,0,Commit,32283.4,R005,70,open,0,0.0
2030-06-01,A01306,SMB,EMEA,SaaS,Core,paid_social,256.93,3169,38,0,MQL,6664.52,R010,56,open,0,0.0
2030-06-02,A00413,SMB,APAC,AI/ML,Core,outbound,192.8,2486,0,0,SQL,9451.7,R001,70,open,0,0.0
2030-06-03,A01149,SMB,APAC,HealthTech,Core,outbound,197.78,2401,0,0,SAL,8914.49,R039,79,open,0,0.0
2030-06-04,A00208,Mid-Market,APAC,Ecommerce,Core,paid_search,147.49,2241,78,8,SAL,41328.26,R025,77,open,0,0.0
2030-06-05,A00421,SMB,LATAM,FinTech,Core,paid_social,302.4,3963,47,5,SAL,7680.86,R039,40,open,0,0.0
2030-06-06,A00425,Mid-Market,NA,AI/ML,Add-on A,outbound,142.0,1887,0,0,Closed-Won,9649.43,R027,68,closed,0,0.0
2030-06-07,A00422,Enterprise,APAC,FinTech,Core,paid_search,868.54,12221,427,44,Proposal,127254.95,R042,128,open,0,0.0
2030-06-08,A01012,Mid-Market,EMEA,AI/ML,Core,paid_social,303.54,3725,44,2,Proposal,36666.24,R011,72,open,1,0.0
2030-06-09,A01371,Enterprise,EMEA,HealthTech,Core,outbound,158.53,2703,0,0,MQL,97932.98,R015,117,open,0,0.0
2030-06-10,A01365,Mid-Market,APAC,Ecommerce,Core,paid_social,441.31,6196,74,6,SAL,29004.21,R036,73,open,0,0.0
2030-06-11,A01112,Enterprise,APAC,FinTech,Add-on A,paid_search,83.46,1177,41,4,SAL,26343.15,R037,105,open,0,2634.32
2030-06-12,A00304,Enterprise,APAC,AI/ML,Add-on B,paid_search,274.93,2891,101,7,SQL,52793.36,R043,85,open,0,0.0
2030-06-13,A01440,Mid-Market,NA,SaaS,Core,outbound,314.35,2631,0,0,Commit,39176.79,R040,64,open,1,0.0
2030-06-14,A00813,Enterprise,EMEA,SaaS,Add-on A,paid_search,796.87,14113,493,41,MQL,31766.65,R015,141,open,0,0.0
